GEO_ID,NAME,P9_001N,P9_002N,P9_003N,P9_004N,P9_005N,P9_006N,P9_007N,P9_008N,P9_009N,P9_010N,P9_011N
860Z200US01821,01821,30909,1076,29833,28859,24912,1097,36,2533,2,279,974
860Z200US01824,01824,26881,1061,25820,24920,21247,553,19,2943,3,155,900
860Z200US01826,01826,32689,2460,30229,29066,24933,1844,20,1995,2,272,1163
860Z200US01827,01827,3358,103,3255,3113,2896,30,0,161,0,26,142
860Z200US01830,01830,27553,6363,21190,20252,18518,1027,45,413,4,245,938
860Z200US01832,01832,25656,7777,17879,16954,15093,978,61,591,5,226,925
860Z200US01833,01833,8410,245,8165,7859,7696,35,7,100,0,21,306
860Z200US01834,01834,6752,192,6560,6364,6229,37,6,65,2,25,196
860Z200US01835,01835,14578,1858,12720,12219,11317,497,8,297,4,96,501
860Z200US01840,01840,7121,5879,1242,1158,799,197,7,75,0,80,84
860Z200US01841,01841,53654,46294,7360,6987,4982,1205,73,343,5,379,373
860Z200US01843,01843,28346,20716,7630,7230,5194,686,16,1129,4,201,400
860Z200US01844,01844,52970,15550,37420,36073,31372,2172,53,2090,3,383,1347
860Z200US01845,01845,31855,2474,29381,28332,25134,783,22,2216,6,171,1049
860Z200US01850,01850,16670,5156,11514,10712,6790,2014,19,1587,6,296,802
860Z200US01851,01851,32691,5331,27360,25820,9307,2617,24,13326,10,536,1540
860Z200US01852,01852,36708,8153,28555,26294,17585,2620,47,4910,11,1121,2261
860Z200US01854,01854,29561,6423,23138,21924,13267,2324,21,5741,29,542,1214
860Z200US01860,01860,6723,197,6526,6253,6128,47,4,49,0,25,273
860Z200US01862,01862,11430,714,10716,10355,8654,538,8,1060,1,94,361
860Z200US01863,01863,9536,448,9088,8706,7174,329,7,1124,0,72,382
860Z200US01864,01864,15554,466,15088,14588,13769,131,18,589,1,80,500
860Z200US01867,01867,25522,687,24835,24089,22258,316,23,1350,4,138,746
860Z200US01876,01876,31105,1237,29868,28935,26734,724,13,1290,3,171,933
860Z200US01879,01879,12368,565,11803,11382,9968,335,8,970,1,100,421
860Z200US01880,01880,27071,1143,25928,24981,23214,410,21,1139,1,196,947
860Z200US01886,01886,24618,633,23985,23104,17504,219,23,5273,3,82,881
860Z200US01887,01887,23349,694,22655,21845,20132,302,15,1257,9,130,810
860Z200US01890,01890,22970,773,22197,21212,17133,218,4,3686,6,165,985
860Z200US01901,01901,2794,1091,1703,1628,919,615,7,58,1,28,75
860Z200US01902,01902,50725,25496,25229,23608,13786,5892,52,3276,15,587,1621
860Z200US01904,01904,19944,5124,14820,14074,11571,1402,24,897,5,175,746
860Z200US01905,01905,27761,12840,14921,13989,8247,2824,32,2593,7,286,932
860Z200US01906,01906,28619,2601,26018,24573,21485,1077,25,1408,3,575,1445
860Z200US01907,01907,15148,1013,14135,13678,12977,256,8,324,5,108,457
860Z200US01908,01908,3334,102,3232,3137,3033,37,1,52,0,14,95
860Z200US01913,01913,17366,675,16691,16065,15572,215,32,167,5,74,626
860Z200US01915,01915,42341,2694,39647,37962,35799,915,26,923,9,290,1685
860Z200US01921,01921,8263,279,7984,7600,7251,48,3,226,1,71,384
860Z200US01922,01922,3134,90,3044,2961,2899,16,0,32,0,14,83
860Z200US01923,01923,27987,1243,26744,25793,24421,522,23,650,1,176,951
860Z200US01929,01929,3618,99,3519,3409,3345,16,0,35,0,13,110
860Z200US01930,01930,29729,1386,28343,27210,26256,294,33,332,16,279,1133
860Z200US01937,01937,100,2,98,98,95,3,0,0,0,0,0
860Z200US01938,01938,13785,408,13377,12946,12551,82,3,215,1,94,431
860Z200US01940,01940,13326,416,12910,12478,11525,111,1,767,0,74,432
860Z200US01944,01944,5395,120,5275,5126,5034,7,1,57,0,27,149
860Z200US01945,01945,20462,771,19691,19098,18575,154,18,270,1,80,593
860Z200US01949,01949,9779,722,9057,8814,8240,168,7,331,0,68,243
860Z200US01950,01950,18289,461,17828,17170,16666,130,7,252,3,112,658
860Z200US01951,01951,3582,66,3516,3396,3327,11,3,38,0,17,120
860Z200US01952,01952,9236,274,8962,8608,8359,60,19,133,2,35,354
860Z200US01960,01960,54155,5399,48756,46051,41856,1774,55,1311,5,1050,2705
860Z200US01965,01965,329,3,326,321,312,1,1,6,1,0,5
860Z200US01966,01966,6992,172,6820,6665,6512,50,0,67,0,36,155
860Z200US01969,01969,6161,135,6026,5865,5715,25,0,85,0,40,161
860Z200US01970,01970,44451,8782,35669,33932,30452,1827,57,1255,11,330,1737
860Z200US01982,01982,7618,199,7419,7168,6772,56,7,310,0,23,251
860Z200US01983,01983,6569,270,6299,6103,5911,43,4,118,0,27,196
860Z200US01984,01984,4979,227,4752,4657,4354,84,3,198,2,16,95
860Z200US01985,01985,4500,144,4356,4207,4104,9,10,48,0,36,149
860Z200US02019,02019,16945,753,16192,15472,14471,297,21,503,3,177,720
860Z200US02021,02021,24370,1077,23293,22352,17772,2224,16,2139,11,190,941
860Z200US02025,02025,8381,191,8190,7938,7777,29,11,98,0,23,252
860Z200US02026,02026,25364,2125,23239,22414,19775,1501,15,951,5,167,825
860Z200US02030,02030,5923,166,5757,5465,4786,48,4,600,0,27,292
860Z200US02032,02032,4853,209,4644,4482,3779,109,2,548,1,43,162
860Z200US02035,02035,18618,705,17913,17308,15573,766,12,834,2,121,605
860Z200US02038,02038,33261,1221,32040,31000,28305,635,21,1829,16,194,1040
860Z200US02043,02043,24272,537,23735,23011,22217,142,10,549,0,93,724
860Z200US02045,02045,10072,223,9849,9495,9236,73,16,107,5,58,354
860Z200US02047,02047,371,2,369,357,348,4,0,3,0,2,12
860Z200US02048,02048,23860,844,23016,22164,19773,948,16,1315,3,109,852
860Z200US02050,02050,25956,499,25457,24754,24187,135,20,213,6,193,703
860Z200US02052,02052,12799,406,12393,11887,11197,141,6,490,2,51,506
860Z200US02053,02053,13115,412,12703,12268,11579,174,21,377,4,113,435
860Z200US02054,02054,8460,290,8170,7857,7446,111,13,234,1,52,313
860Z200US02056,02056,11662,602,11060,10757,9809,596,14,306,0,32,303
860Z200US02061,02061,11351,252,11099,10761,10354,64,1,269,2,71,338
860Z200US02062,02062,31611,2324,29287,27990,22932,2299,32,2351,3,373,1297
860Z200US02066,02066,18561,290,18271,17670,17344,57,11,122,3,133,601
860Z200US02067,02067,18553,603,17950,17203,12396,736,15,3922,1,133,747
860Z200US02071,02071,968,26,942,918,868,8,0,28,0,14,24
860Z200US02072,02072,29281,1924,27357,25377,17871,5075,33,1585,6,807,1980
860Z200US02081,02081,20584,882,19702,18981,17224,693,22,835,3,204,721
860Z200US02090,02090,16266,464,15802,15280,13462,263,2,1478,0,75,522
860Z200US02093,02093,12178,307,11871,11463,10908,156,13,333,2,51,408
860Z200US02108,02108,4228,256,3972,3818,3405,133,0,252,0,28,154
860Z200US02109,02109,3921,205,3716,3585,3245,71,5,238,1,25,131
860Z200US02110,02110,2921,132,2789,2704,2242,35,1,405,3,18,85
860Z200US02111,02111,9716,745,8971,8662,3890,450,10,4270,5,37,309
860Z200US02113,02113,7126,341,6785,6563,6184,63,4,283,4,25,222
860Z200US02114,02114,14469,1038,13431,12890,10211,574,10,1977,2,116,541
860Z200US02115,02115,31604,3216,28388,27142,17707,2541,32,6462,35,365,1246
860Z200US02116,02116,23408,1657,21751,20960,15859,1209,22,3742,5,123,791
860Z200US02118,02118,29073,5191,23882,22830,13769,4511,45,4307,8,190,1052
860Z200US02119,02119,29175,9290,19885,17747,3488,12421,72,1079,5,682,2138
860Z200US02120,02120,17578,3697,13881,13153,6256,2924,11,3813,6,143,728
860Z200US02121,02121,28766,9831,18935,17054,938,15050,96,366,5,599,1881
860Z200US02122,02122,24385,3607,20778,18701,8044,4999,50,4860,3,745,2077
860Z200US02124,02124,50972,10258,40714,37431,8973,23254,147,4110,16,931,3283
860Z200US02125,02125,34926,7039,27887,24385,10567,7644,57,4466,12,1639,3502
860Z200US02126,02126,22734,4035,18699,17516,936,16054,52,254,11,209,1183
860Z200US02127,02127,37939,3893,34046,32987,29148,1532,38,2070,7,192,1059
860Z200US02128,02128,43066,21700,21366,19818,15760,1403,45,1919,13,678,1548
860Z200US02129,02129,19120,2075,17045,16380,13626,990,16,1646,4,98,665
860Z200US02130,02130,38284,7512,30772,28859,21608,3790,41,3114,13,293,1913
860Z200US02131,02131,30544,7627,22917,21643,14174,6138,26,1031,3,271,1274
860Z200US02132,02132,27111,2578,24533,23601,19486,1736,25,2183,2,169,932
860Z200US02133,02133,56,7,49,43,42,0,0,1,0,0,6
860Z200US02134,02134,21707,2985,18722,17668,10985,1003,21,5346,9,304,1054
860Z200US02135,02135,47232,4969,42263,40374,29452,2157,38,7994,27,706,1889
860Z200US02136,02136,35102,8711,26391,24930,7250,16552,56,684,13,375,1461
860Z200US02138,02138,37982,3028,34954,32873,23168,2586,47,6788,23,261,2081
860Z200US02139,02139,39525,3936,35589,33362,20273,4693,60,7963,16,357,2227
860Z200US02140,02140,21447,1511,19936,18871,11603,3341,19,3746,5,157,1065
860Z200US02141,02141,15130,1842,13288,12525,8348,1169,14,2802,5,187,763
860Z200US02142,02142,4499,442,4057,3907,2245,233,14,1382,0,33,150
860Z200US02143,02143,26022,2317,23705,22153,17792,948,12,3018,4,379,1552
860Z200US02144,02144,25497,1528,23969,22699,19084,1165,29,2264,4,153,1270
860Z200US02145,02145,27520,5045,22475,20554,14985,1985,39,2790,4,751,1921
860Z200US02148,02148,66274,6893,59381,54994,26517,9429,76,17122,14,1836,4387
860Z200US02149,02149,49075,13990,35085,30525,16729,6929,55,3692,10,3110,4560
860Z200US02150,02150,40721,26789,13932,12907,8228,2657,69,1296,8,649,1025
860Z200US02151,02151,62252,23212,39040,35993,27963,2922,64,3434,17,1593,3047
860Z200US02152,02152,19316,2413,16903,16179,15245,412,25,289,5,203,724
860Z200US02155,02155,61483,3953,57530,54191,40763,4946,43,7262,18,1159,3339
860Z200US02163,02163,1391,152,1239,1164,621,110,0,429,3,1,75
860Z200US02169,02169,62140,3697,58443,55899,35234,4220,94,15504,9,838,2544
860Z200US02170,02170,19950,744,19206,18693,9529,564,6,8519,2,73,513
860Z200US02171,02171,19539,774,18765,18250,10292,661,17,7171,5,104,515
860Z200US02176,02176,29817,1353,28464,27147,23736,938,17,2215,7,234,1317
860Z200US02180,02180,23244,980,22264,21291,18930,642,16,1510,2,191,973
860Z200US02184,02184,39143,1860,37283,35922,27425,1275,34,6739,9,440,1361
860Z200US02186,02186,28637,1400,27237,25949,20315,3585,42,1787,8,212,1288
860Z200US02188,02188,15133,701,14432,13680,11273,904,20,1209,2,272,752
860Z200US02189,02189,15123,833,14290,13467,11309,999,36,851,1,271,823
860Z200US02190,02190,18910,721,18189,17288,14959,573,24,1424,6,302,901
860Z200US02191,02191,8271,309,7962,7681,6924,173,2,507,0,75,281
860Z200US02199,02199,1574,82,1492,1441,1151,32,0,255,0,3,51
860Z200US02203,02203,0,0,0,0,0,0,0,0,0,0,0
860Z200US02205,02205,10,6,4,4,3,0,0,0,0,1,0
860Z200US02210,02210,5808,319,5489,5243,4508,167,2,497,1,68,246
860Z200US02215,02215,26926,2610,24316,23232,14426,1405,41,7135,27,198,1084
860Z200US02301,02301,69418,8503,60915,48020,17100,23922,140,1528,16,5314,12895
860Z200US02302,02302,36202,4254,31948,26835,12284,11734,92,714,12,1999,5113
860Z200US02322,02322,4777,311,4466,4230,3036,887,5,196,0,106,236
860Z200US02324,02324,25676,1072,24604,23462,21173,1534,41,464,1,249,1142
860Z200US02325,02325,3025,199,2826,2727,2174,445,2,75,0,31,99
860Z200US02330,02330,11645,233,11412,10900,10597,104,15,72,2,110,512
860Z200US02332,02332,16090,346,15744,15272,14913,67,15,220,0,57,472
860Z200US02333,02333,14382,367,14015,13378,12725,380,20,126,3,124,637
860Z200US02338,02338,7749,143,7606,7367,7187,66,16,30,2,66,239
860Z200US02339,02339,14833,277,14556,14129,13627,112,6,269,1,114,427
860Z200US02341,02341,10367,199,10168,9805,9501,89,2,101,0,112,363
860Z200US02343,02343,11364,815,10549,9888,7470,1648,14,529,2,225,661
860Z200US02346,02346,24245,597,23648,22538,21601,461,38,214,4,220,1110
860Z200US02347,02347,11523,257,11266,10837,10513,101,6,144,2,71,429
860Z200US02350,02350,272,6,266,258,248,1,0,4,0,5,8
860Z200US02351,02351,17085,665,16420,15533,14026,661,26,426,9,385,887
860Z200US02356,02356,12767,462,12305,11848,10842,492,9,380,4,121,457
860Z200US02357,02357,1906,94,1812,1777,1663,55,6,48,0,5,35
860Z200US02359,02359,18361,319,18042,17415,16984,112,17,177,5,120,627
860Z200US02360,02360,61134,1782,59352,56586,53953,1088,105,676,5,759,2766
860Z200US02364,02364,13708,275,13433,12968,12572,122,9,170,3,92,465
860Z200US02366,02366,83,11,72,70,59,1,1,3,0,6,2
860Z200US02367,02367,2930,37,2893,2814,2755,21,10,13,2,13,79
860Z200US02368,02368,35025,3806,31219,29284,9303,14674,72,4501,5,729,1935
860Z200US02370,02370,17803,611,17192,16123,14696,602,20,350,1,454,1069
860Z200US02375,02375,10373,399,9974,9501,8269,726,14,385,1,106,473
860Z200US02379,02379,7697,247,7450,7084,6691,248,12,82,1,50,366
860Z200US02382,02382,15121,538,14583,13863,13008,435,12,203,2,203,720
860Z200US02420,02420,15502,475,15027,14287,8801,145,13,5225,0,103,740
860Z200US02421,02421,18950,706,18244,17355,10718,315,8,6180,0,134,889
860Z200US02445,02445,22499,1627,20872,19689,14761,839,24,3906,7,152,1183
860Z200US02446,02446,31957,2107,29850,28272,20886,839,13,6367,5,162,1578
860Z200US02451,02451,17953,2159,15794,15268,11596,1189,19,2332,6,126,526
860Z200US02452,02452,15340,1688,13652,13288,9866,1361,5,1790,5,261,364
860Z200US02453,02453,31854,6869,24985,23876,17859,1892,49,3793,9,274,1109
860Z200US02457,02457,1560,148,1412,1378,784,94,1,405,0,94,34
860Z200US02458,02458,12817,816,12001,11294,8881,291,9,1966,2,145,707
860Z200US02459,02459,19017,751,18266,17429,13479,460,5,3325,15,145,837
860Z200US02460,02460,9204,511,8693,8219,6593,234,2,1294,0,96,474
860Z200US02461,02461,7430,392,7038,6700,4931,183,10,1548,0,28,338
860Z200US02462,02462,1569,57,1512,1456,1094,36,0,314,4,8,56
860Z200US02464,02464,3193,152,3041,2868,1903,133,2,808,0,22,173
860Z200US02465,02465,12415,737,11678,11121,9011,343,5,1641,2,119,557
860Z200US02466,02466,8434,496,7938,7561,5803,233,7,1449,1,68,377
860Z200US02467,02467,22626,1254,21372,20567,15306,1180,32,3852,7,190,805
860Z200US02468,02468,5713,209,5504,5212,4404,59,4,700,1,44,292
860Z200US02472,02472,35392,2724,32668,30995,25867,1215,35,3357,1,520,1673
860Z200US02474,02474,28551,1331,27220,25791,21466,652,14,3500,3,156,1429
860Z200US02476,02476,17757,806,16951,16032,13347,400,14,2142,3,126,919
860Z200US02478,02478,27286,1271,26015,24737,18989,519,13,5035,5,176,1278
860Z200US02481,02481,17280,933,16347,15684,12842,331,5,2444,5,57,663
860Z200US02482,02482,10710,442,10268,9807,8027,163,3,1535,4,75,461
860Z200US02492,02492,21359,784,20575,19799,17716,252,4,1699,3,125,776
860Z200US02493,02493,11851,486,11365,10965,8768,241,9,1892,1,54,400
860Z200US02494,02494,10732,439,10293,9904,8297,200,6,1334,0,67,389
860Z200US02532,02532,13411,297,13114,12520,11933,172,55,192,3,165,594
860Z200US02534,02534,899,30,869,835,791,14,7,15,4,4,34
860Z200US02535,02535,1651,45,1606,1531,1386,20,99,12,0,14,75
860Z200US02536,02536,19993,531,19462,18226,16926,466,135,315,5,379,1236
860Z200US02537,02537,6178,130,6048,5826,5666,30,9,59,2,60,222
860Z200US02538,02538,4428,188,4240,3862,3600,113,20,29,3,97,378
860Z200US02539,02539,5168,146,5022,4579,4248,114,13,45,1,158,443
860Z200US02540,02540,8450,203,8247,7868,7396,161,33,152,2,124,379
860Z200US02542,02542,793,117,676,638,536,85,0,11,0,6,38
860Z200US02543,02543,756,22,734,692,651,10,0,21,0,10,42
860Z200US02553,02553,164,1,163,151,138,5,0,7,0,1,12
860Z200US02554,02554,13517,2257,11260,10673,9259,991,19,257,2,145,587
860Z200US02556,02556,3338,72,3266,3145,3058,29,1,50,0,7,121
860Z200US02557,02557,2372,79,2293,2073,1708,219,27,31,5,83,220
860Z200US02558,02558,2178,67,2111,1898,1716,67,16,12,0,87,213
860Z200US02559,02559,3388,57,3331,3203,3084,30,31,34,1,23,128
860Z200US02561,02561,712,9,703,684,631,8,2,31,0,12,19
860Z200US02562,02562,3204,58,3146,3025,2911,28,4,55,0,27,121
860Z200US02563,02563,10070,251,9819,9485,9181,42,20,186,1,55,334
860Z200US02564,02564,703,50,653,625,600,15,0,6,0,4,28
860Z200US02568,02568,8172,214,7958,6972,6135,374,52,76,1,334,986
860Z200US02571,02571,10858,313,10545,9657,8943,250,40,112,0,312,888
860Z200US02575,02575,3167,47,3120,2901,2692,65,11,20,2,111,219
860Z200US02576,02576,3957,119,3838,3438,3197,91,14,27,0,109,400
860Z200US02584,02584,35,5,30,30,30,0,0,0,0,0,0
860Z200US02601,02601,16487,1683,14804,12338,9229,1559,110,452,15,973,2466
860Z200US02630,02630,1956,43,1913,1843,1798,11,9,23,0,2,70
860Z200US02631,02631,10178,286,9892,9584,9265,151,16,104,6,42,308
860Z200US02632,02632,11475,383,11092,10211,9452,349,32,167,4,207,881
860Z200US02633,02633,4664,179,4485,4398,4229,118,1,29,0,21,87
860Z200US02635,02635,3632,104,3528,3352,3196,47,18,55,0,36,176
860Z200US02637,02637,267,2,265,256,250,0,2,2,0,2,9
860Z200US02638,02638,2968,51,2917,2843,2751,44,3,30,0,15,74
860Z200US02639,02639,3238,152,3086,2888,2523,266,14,40,2,43,198
860Z200US02641,02641,332,3,329,325,320,3,1,1,0,0,4
860Z200US02642,02642,5752,129,5623,5442,5184,189,3,41,0,25,181
860Z200US02643,02643,13,1,12,9,5,0,0,2,0,2,3
860Z200US02644,02644,3954,91,3863,3694,3510,43,9,105,0,27,169
860Z200US02645,02645,10436,327,10109,9652,9145,260,21,93,0,133,457
860Z200US02646,02646,1926,29,1897,1845,1757,44,2,9,0,33,52
860Z200US02647,02647,136,9,127,123,121,1,0,1,0,0,4
860Z200US02648,02648,7325,200,7125,6756,6456,107,27,80,5,81,369
860Z200US02649,02649,15060,403,14657,13828,12709,347,405,169,1,197,829
860Z200US02650,02650,829,5,824,817,792,12,2,11,0,0,7
860Z200US02652,02652,1402,43,1359,1323,1261,48,2,4,0,8,36
860Z200US02653,02653,6307,148,6159,5997,5810,85,13,55,2,32,162
860Z200US02655,02655,3591,100,3491,3325,3177,45,6,47,0,50,166
860Z200US02657,02657,3664,187,3477,3372,3116,197,11,33,0,15,105
860Z200US02659,02659,1100,24,1076,1054,1027,11,1,10,0,5,22
860Z200US02660,02660,6662,186,6476,6225,5868,243,13,39,0,62,251
860Z200US02663,02663,257,2,255,245,228,6,0,5,0,6,10
860Z200US02664,02664,9935,365,9570,8946,8062,475,16,182,4,207,624
860Z200US02666,02666,1052,23,1029,985,938,26,1,12,0,8,44
860Z200US02667,02667,3309,75,3234,3107,3006,40,3,30,4,24,127
860Z200US02668,02668,3222,60,3162,3035,2954,25,20,16,0,20,127
860Z200US02670,02670,1463,32,1431,1377,1291,49,2,15,1,19,54
860Z200US02671,02671,1216,39,1177,1117,1053,44,8,4,0,8,60
860Z200US02672,02672,297,29,268,234,201,13,2,3,0,15,34
860Z200US02673,02673,8892,643,8249,7529,6692,410,23,144,3,257,720
860Z200US02675,02675,6712,152,6560,6254,6026,102,6,73,0,47,306
860Z200US02702,02702,4267,92,4175,4012,3927,32,1,39,0,13,163
860Z200US02703,02703,46389,4128,42261,40260,35048,2557,71,2173,8,403,2001
860Z200US02713,02713,39,1,38,37,37,0,0,0,0,0,1
860Z200US02715,02715,4036,125,3911,3725,3598,48,3,32,0,44,186
860Z200US02717,02717,4951,102,4849,4629,4515,47,5,23,0,39,220
860Z200US02718,02718,6882,310,6572,6167,5627,385,2,63,4,86,405
860Z200US02719,02719,15924,501,15423,14807,14328,111,34,202,2,130,616
860Z200US02720,02720,31209,3251,27958,26337,23633,1654,60,660,3,327,1621
860Z200US02721,02721,28075,4105,23970,22004,19244,1349,48,877,8,478,1966
860Z200US02723,02723,16084,2570,13514,12391,10778,824,36,473,4,276,1123
860Z200US02724,02724,18050,2635,15415,14163,12562,816,41,462,2,280,1252
860Z200US02725,02725,2632,60,2572,2482,2402,30,11,28,0,11,90
860Z200US02726,02726,15671,374,15297,14827,14393,122,24,189,1,98,470
860Z200US02738,02738,5347,225,5122,4840,4558,83,14,73,0,112,282
860Z200US02739,02739,6508,149,6359,6113,5956,25,17,55,4,56,246
860Z200US02740,02740,45166,10069,35097,29974,24439,2684,165,550,25,2111,5123
860Z200US02743,02743,10434,256,10178,9795,9572,49,22,62,0,90,383
860Z200US02744,02744,13055,4151,8904,7864,6856,551,18,71,0,368,1040
860Z200US02745,02745,25336,3336,22000,20364,18800,729,40,257,2,536,1636
860Z200US02746,02746,17355,6936,10419,8981,7330,821,42,125,4,659,1438
860Z200US02747,02747,22326,1085,21241,20041,18205,933,29,652,1,221,1200
860Z200US02748,02748,11888,310,11578,11153,10726,85,10,207,1,124,425
860Z200US02760,02760,28716,1160,27556,26550,23772,882,29,1700,1,166,1006
860Z200US02762,02762,9945,434,9511,9209,8513,286,5,354,10,41,302
860Z200US02763,02763,2118,90,2028,1934,1797,24,0,108,0,5,94
860Z200US02764,02764,4081,98,3983,3795,3665,67,4,29,0,30,188
860Z200US02766,02766,19202,596,18606,17909,16849,461,15,469,0,115,697
860Z200US02767,02767,15376,466,14910,14163,12897,708,7,428,3,120,747
860Z200US02769,02769,12521,319,12202,11808,11438,89,16,198,0,67,394
860Z200US02770,02770,5560,92,5468,5266,5156,33,5,29,0,43,202
860Z200US02771,02771,15512,558,14954,14320,13507,204,26,443,2,138,634
860Z200US02777,02777,17133,375,16758,16112,15780,92,14,168,2,56,646
860Z200US02779,02779,6764,144,6620,6334,6162,64,4,57,0,47,286
860Z200US02780,02780,52299,4389,47910,43976,37540,4411,92,656,15,1262,3934
860Z200US02790,02790,16458,335,16123,15691,15390,72,24,118,6,81,432
860Z200US02791,02791,312,14,298,291,287,0,0,3,0,1,7
860Z200US02802,02802,814,31,783,760,739,4,1,14,0,2,23
860Z200US02804,02804,2782,65,2717,2613,2562,4,24,15,0,8,104
860Z200US02806,02806,17153,623,16530,15769,14636,150,5,924,0,54,761
860Z200US02807,02807,1410,66,1344,1302,1271,17,1,5,0,8,42
860Z200US02808,02808,2332,63,2269,2148,2042,23,33,41,4,5,121
860Z200US02809,02809,22493,959,21534,20830,20067,406,55,231,1,70,704
860Z200US02812,02812,1220,20,1200,1145,1121,5,3,11,0,5,55
860Z200US02813,02813,8021,152,7869,7564,7338,37,107,50,1,31,305
860Z200US02814,02814,7549,208,7341,7063,6954,35,4,35,0,35,278
860Z200US02815,02815,247,8,239,221,215,3,1,2,0,0,18
860Z200US02816,02816,33206,1167,32039,30759,29841,296,61,438,6,117,1280
860Z200US02817,02817,6528,148,6380,6111,5828,51,12,181,0,39,269
860Z200US02818,02818,19907,752,19155,18448,17113,224,13,1011,3,84,707
860Z200US02822,02822,5960,176,5784,5589,5446,25,20,67,1,30,195
860Z200US02823,02823,151,0,151,147,146,1,0,0,0,0,4
860Z200US02824,02824,404,34,370,361,350,5,0,6,0,0,9
860Z200US02825,02825,5265,116,5149,4992,4889,30,8,42,0,23,157
860Z200US02826,02826,822,27,795,754,741,6,0,2,0,5,41
860Z200US02827,02827,2224,59,2165,2084,2040,15,1,25,1,2,81
860Z200US02828,02828,7469,274,7195,7031,6807,53,3,133,0,35,164
860Z200US02829,02829,122,0,122,122,122,0,0,0,0,0,0
860Z200US02830,02830,6474,206,6268,6088,5970,30,9,43,1,35,180
860Z200US02831,02831,3860,118,3742,3620,3551,28,2,29,0,10,122
860Z200US02832,02832,4887,134,4753,4595,4477,18,33,40,0,27,158
860Z200US02833,02833,469,13,456,448,443,2,1,2,0,0,8
860Z200US02835,02835,5559,126,5433,5284,5174,39,7,43,0,21,149
860Z200US02836,02836,158,4,154,140,125,13,0,2,0,0,14
